1.2053	-4.97921
1.21948	-5.38214
1.23366	-5.75058
1.24784	-6.07863
1.26202	-6.36475
1.2762	-6.61031
1.29038	-6.81825
1.30456	-6.9923
1.31874	-7.13675
1.33292	-7.25521
1.3471	-7.35046
1.36128	-7.42476
1.37546	-7.47998
1.38964	-7.51764
1.40382	-7.53923
1.418	-7.54638
1.43218	-7.54036
1.44636	-7.52216
1.46054	-7.49293
1.47472	-7.45403
1.4889	-7.40717
1.50308	-7.35147
1.51726	-7.28789
1.53144	-7.21704
1.54562	-7.13978
1.5598	-7.05725
1.57398	-6.97161
1.58816	-6.88217
1.60234	-6.78906
1.61652	-6.69272
1.6307	-6.59358
1.64488	-6.49221
1.65906	-6.3897
1.67324	-6.28489
1.68742	-6.17785
1.7016	-6.06862
1.71578	-5.95724
1.72996	-5.84375
1.74414	-5.7282
1.75832	-5.61067
