1.77535	-0.227749
1.78401	-0.671683
1.79267	-1.08818
1.80133	-1.47804
1.80999	-1.84208
1.81865	-2.18111
1.82731	-2.49595
1.83597	-2.78738
1.84463	-3.05619
1.85329	-3.30312
1.86195	-3.52893
1.87061	-3.73431
1.87928	-3.91997
1.88794	-4.08657
1.8966	-4.23475
1.90526	-4.36516
1.91392	-4.47839
1.92258	-4.57505
1.93124	-4.65573
1.9399	-4.72101
1.94856	-4.77147
1.95722	-4.80769
1.96588	-4.83025
1.97454	-4.83974
1.9832	-4.83677
1.99186	-4.82194
2.00052	-4.79589
2.00918	-4.75925
2.01784	-4.71269
2.0265	-4.65689
2.03516	-4.59253
2.04382	-4.52031
2.05248	-4.44094
2.06114	-4.35515
2.0698	-4.27159
2.07846	-4.18517
2.08712	-4.09429
2.09578	-3.99962
2.10444	-3.90185
2.1131	-3.80161
2.12176	-3.69954
2.13042	-3.59615
2.13908	-3.49195
2.14774	-3.38748
2.1564	-3.28325
2.16506	-3.17974
2.17372	-3.07738
2.18238	-2.97659
2.19104	-2.87774
2.1997	-2.78115
2.20836	-2.68713
2.21703	-2.59595
2.22569	-2.50783
2.23435	-2.42297
2.24301	-2.34154
2.25167	-2.26366
2.26033	-2.18926
2.26899	-2.11819
2.27765	-2.05049
2.28631	-1.98613
2.29497	-1.92511
2.30363	-1.86737
2.31229	-1.81287
2.32095	-1.76154
2.32961	-1.71328
2.33827	-1.66801
2.34693	-1.62562
2.35559	-1.58601
2.36425	-1.54907
2.37291	-1.51468
2.38157	-1.48272
2.39023	-1.45308
2.39889	-1.42563
2.40755	-1.40026
2.41621	-1.37686
2.42487	-1.3553
2.43353	-1.33548
2.44219	-1.31729
2.45085	-1.30062
2.45951	-1.28496
