1.2053	-5.69124
1.21948	-6.06447
1.23366	-6.40948
1.24784	-6.71938
1.26202	-6.99518
1.2762	-7.23871
1.29038	-7.45192
1.30456	-7.63682
1.31874	-7.79561
1.33292	-7.93031
1.3471	-8.04204
1.36128	-8.13506
1.37546	-8.2073
1.38964	-8.25865
1.40382	-8.28987
1.418	-8.30181
1.43218	-8.29564
1.44636	-8.27245
1.46054	-8.23306
1.47472	-8.17843
1.4889	-8.10956
1.50308	-8.02755
1.51726	-7.93405
1.53144	-7.83082
1.54562	-7.71912
1.5598	-7.60012
1.57398	-7.47488
1.58816	-7.34438
1.60234	-7.2095
1.61652	-7.07103
1.6307	-6.92963
1.64488	-6.78587
1.65906	-6.64023
1.67324	-6.49309
1.68742	-6.34473
1.7016	-6.19545
1.71578	-6.04568
1.72996	-5.90148
1.74414	-5.75875
1.75832	-5.61927
