1.2053	-1.87793
1.21948	-2.41807
1.23366	-2.95075
1.24784	-3.47404
1.26202	-3.97119
1.2762	-4.43442
1.29038	-4.86041
1.30456	-5.24573
1.31874	-5.5922
1.33292	-5.89731
1.3471	-6.16118
1.36128	-6.38635
1.37546	-6.57344
1.38964	-6.72584
1.40382	-6.84503
1.418	-6.93388
1.43218	-6.99534
1.44636	-7.03223
1.46054	-7.04769
1.47472	-7.04518
1.4889	-7.02655
1.50308	-6.99439
1.51726	-6.95108
1.53144	-6.89843
1.54562	-6.83798
1.5598	-6.77106
1.57398	-6.69879
1.58816	-6.62213
1.60234	-6.5419
1.61652	-6.45879
1.6307	-6.37344
1.64488	-6.28736
1.65906	-6.20221
1.67324	-6.11677
1.68742	-6.03077
1.7016	-5.94433
1.71578	-5.85753
1.72996	-5.77042
1.74414	-5.6831
1.75832	-5.59574
