217

C 	10.37487896	8.585907756	1.808421018
C 	1.736867427	6.919023335	1.738364845
C 	1.727846347	8.648199717	0.01663264007
C 	2.622618941	9.502018179	2.638566175
C 	2.60931566	7.781418786	0.8691938349
C 	0.882384173	9.405584836	1.005071188
C 	0.8722038483	7.752064497	2.640090748
C 	10.38648122	6.908684057	3.486423536
C 	10.39005323	8.653608705	5.19495557
C 	1.735812751	6.918104453	5.20000959
C 	1.737026201	8.64228709	3.485568312
C 	2.606343661	9.517789903	6.049944127
C 	2.60570394	7.782423249	4.342028359
C 	0.8665882195	9.521130056	4.335283628
C 	0.8639982405	7.774472299	6.046813261
C 	10.390151	6.928537131	6.93058507
C 	0.007141261506	8.664177019	8.666588094
C 	1.733649024	6.926834857	8.658380393
C 	1.743829247	8.617959573	6.885849153
C 	2.577419053	9.537917334	9.534541992
C 	2.603073619	7.788984531	7.793416339
C 	0.8599379325	9.444294255	7.707494816
C 	0.8677185884	7.791288746	9.528391584
C 	3.466628299	0.008682979736	0.0118728529
C 	3.527433131	1.748087379	1.798278617
C 	5.204762694	10.38766336	1.738006351
C 	5.198895885	1.734309378	10.39196615
C 	6.06156612	2.605661697	2.603528934
C 	6.062188381	0.86599657	0.8673681322
C 	4.344204552	2.60525004	0.872307579
C 	4.368887905	0.8605042963	2.636852656
C 	3.482046578	10.38741335	3.485399719
C 	3.470760699	1.734274074	5.195022439
C 	5.205568754	10.38856027	5.200713509
C 	5.214649672	1.737824124	3.485363612
C 	6.059794977	2.602488905	6.068109296
C 	6.062126248	0.8659980066	4.346037887
C 	4.336917649	2.602488065	4.337243663
C 	4.347290592	0.8677859926	6.049303918
C 	3.497821482	10.38181046	6.894088057
C 	3.450268989	1.719593761	8.671331326
C 	5.197333373	10.39073856	8.658492884
C 	5.195404471	1.73410926	6.930876183
C 	6.061623766	2.600581088	9.523710503
C 	6.062181116	0.8660227246	7.792798186
C 	4.326084685	2.598589255	7.801463749
C 	4.332292962	0.8643337724	9.52844068
C 	3.47047555	3.470729218	0.003226961145
C 	3.474739921	5.204079818	1.734646232
C 	5.203648849	3.474249642	1.734677599
C 	5.198381956	5.198346328	10.38950978
C 	6.062201204	6.06215445	2.601061335
C 	6.06232827	4.336985965	0.8651871221
C 	4.337190741	6.062347651	0.8651771436
C 	4.333951694	4.333868519	2.600945998
C 	3.474829293	3.474341433	3.480898388
C 	3.468016087	5.197453935	5.202104691
C 	5.197523933	3.467986787	5.202074045
C 	5.197832208	5.197791658	3.467155539
C 	6.062181394	6.06217424	6.062858191
C 	6.060606886	4.332854333	4.333603333
C 	4.332886911	6.060568093	4.333625189
C 	4.331442165	4.331393217	6.066047215
C 	3.464545693	3.464433102	6.931047147
C 	3.466100713	5.196240217	8.658588314
C 	5.195854398	3.465759332	8.658611769
C 	5.197080635	5.197069569	6.928294787
C 	6.062164054	6.062191617	9.523088306
C 	6.060904764	4.332531628	7.793680043
C 	4.332640479	6.060952252	7.793703082
C 	4.332494505	4.332520303	9.524322223
C 	3.470424317	6.922608979	10.39033625
C 	3.474291715	8.650167842	1.737321922
C 	5.199932537	6.924467536	1.732883972
C 	5.201381766	8.65425975	10.39030224
C 	6.062794734	9.518605869	2.603564162
C 	6.062002035	7.78732979	0.8651862166
C 	4.340816979	9.516351826	0.8684257311
C 	4.338129658	7.786268727	2.602363888
C 	3.469792827	6.925788641	3.467863666
C 	3.472530756	8.652132469	5.19562958
C 	5.197733705	6.92662299	5.197801227
C 	5.198622722	8.654584189	3.467880601
C 	6.064550885	9.521858804	6.068127506
C 	6.063786665	7.791465154	4.333625731
C 	4.341995484	9.51873128	4.341927485
C 	4.333845697	7.79053839	6.0654669
C 	3.469597805	6.924750366	6.930412794
C 	3.465321084	8.658669067	8.667395692
C 	5.197398227	6.926989175	8.657986868
C 	5.199307659	8.655029071	6.9303943
C 	6.062705655	9.523763494	9.523716546
C 	6.063437393	7.791849449	7.793696225
C 	4.334633479	9.521724832	7.793919733
C 	4.332818318	7.791508691	9.525234965
C 	6.925469757	10.38999298	10.39196561
C 	6.91964341	1.736598704	1.738000048
C 	8.596890975	10.37604345	1.798402855
C 	8.657769663	1.723311539	0.01191146986
C 	9.501767934	2.622314781	2.638691274
C 	9.428645916	0.8785049614	0.991378246
C 	7.783560907	2.607955603	0.868407606
C 	7.755449948	0.8714006712	2.636904317
C 	6.909661278	10.38645101	3.485420667
C 	6.918686757	1.735774846	5.200633598
C 	8.653646177	10.39002923	5.194978844
C 	8.642315312	1.736823603	3.485434612
C 	9.517997098	2.606585354	6.049777072
C 	9.521360951	0.8664561415	4.33522685
C 	7.782334698	2.605566893	4.341893473
C 	7.776961706	0.8642220863	6.04913472
C 	6.928960573	10.39024234	6.930873849
C 	6.927025403	1.733611728	8.65849841
C 	8.674112515	0.01246864828	8.671295257
C 	8.62631382	1.742625687	6.893822566
C 	9.546782799	2.58660551	9.534467053
C 	9.468041052	0.8669292661	7.722594274
C 	7.789646954	2.602668387	7.793866611
C 	7.792090915	0.867681634	9.528457996
C 	6.922957969	3.470076492	10.39029822
C 	6.924457881	5.199853536	1.732855716
C 	8.65013141	3.474120579	1.737312434
C 	8.653953659	5.201759712	10.39033254
C 	9.51860008	6.062914152	2.603585723
C 	9.515099597	4.342905059	0.8691773604
C 	7.787205905	6.062033023	0.8651781179
C 	7.786272372	4.338040814	2.602313769
C 	6.925744154	3.46971916	3.467820896
C 	6.926633343	5.197721255	5.19778088
C 	8.651807189	3.472240536	5.195528061
C 	8.654615099	5.19855589	3.467803966
C 	9.521814817	6.064468891	6.068061003
C 	9.51870892	4.341958217	4.341994918
C 	7.791504873	6.06374962	4.333602799
C 	7.790516104	4.333811045	6.065438111
C 	6.925008267	3.469357761	6.930360721
C 	6.926910568	5.197413366	8.657973933
C 	8.658889382	3.465832167	8.6673463
C 	8.654726617	5.199645169	6.93037925
C 	9.523796711	6.062729921	9.523704058
C 	9.521246919	4.335444731	7.793361173
C 	7.791689682	6.063416808	7.793686961
C 	7.791459736	4.332924797	9.525242026
C 	6.925975027	6.926008106	10.38950978
C 	6.920686443	8.650015117	1.734693148
C 	8.649708024	6.920297899	1.734630765
C 	8.653927084	8.653581021	0.00322713639
C 	9.512270561	9.51151972	2.625267692
C 	9.518620907	7.77917692	0.8729584479
C 	7.78013245	9.518986576	0.8723041472
C 	7.790450029	7.790441182	2.600946068
C 	6.926561665	6.926525812	3.467155529
C 	6.926851611	8.656361503	5.202084384
C 	8.656346973	6.926881934	5.202094122
C 	8.649609034	8.649933241	3.480896834
C 	9.518576315	9.518968286	6.050486823
C 	9.521812208	7.787503092	4.337171401
C 	7.787491364	9.521808554	4.337224831
C 	7.792919575	7.792956251	6.066047133
C 	6.927256455	6.927304654	6.928294779
C 	6.928502401	8.65860955	8.658634924
C 	8.65824155	6.9281143	8.658565159
C 	8.659810743	8.65992202	6.931047228
C 	9.553425405	9.544619598	9.558750826
C 	9.524287153	7.796069055	7.800715436
C 	7.798281501	9.525766796	7.801489354
C 	7.791870421	7.791826795	9.524322343
