215
C 	-0.009541832948	1.711519866	1.715500466
C 	1.711519839	-0.009541805266	1.715500458
C 	1.716860885	1.716861323	0.02401646374
C 	2.595968821	2.595968893	2.597280787
C 	2.596746034	0.8569096163	0.8714944993
C 	0.856909859	2.596745913	0.8714944397
C 	0.860725808	0.8607257548	2.595430835
C 	3.083811476e-09	3.055323614e-09	3.469276262
C 	-0.0001834922367	1.732544403	5.197087107
C 	1.732544438	-0.0001835204509	5.197087248
C 	1.731125312	1.731125381	3.462311842
C 	2.595622783	2.595622995	6.063920395
C 	2.595998753	0.8650271739	4.328627053
C 	0.8650271104	2.59599862	4.328627015
C 	0.8645918414	0.8645918682	6.062661505
C 	3.6736138e-09	3.610547366e-09	6.929659715
C 	-0.02672986754	1.723317132	8.673251831
C 	1.723316247	-0.02672766541	8.673252781
C 	1.727490969	1.727491017	6.935113244
C 	2.603751195	2.603751294	9.532331263
C 	2.606250985	0.8630865353	7.788075127
C 	0.86308679	2.606251195	7.788074788
C 	0.9885239734	0.9885213962	9.414685038
C 	-0.001719475064	3.46636134	0.001448671295
C 	2.161753768e-09	5.196152418	1.733607104
C 	1.730027684	3.463652696	1.734585829
C 	1.732653263	5.195540506	0.0004640819553
C 	2.597894689	6.061277401	2.598951747
C 	2.596362234	4.329321376	0.8678723422
C 	0.866327455	6.061388279	0.867412305
C 	0.8649082707	4.32925188	2.598646928
C 	-0.001169519852	3.460163612	3.461138439
C 	4.23542397e-09	5.196152419	5.194541173
C 	1.731363692	3.461653107	5.196894733
C 	1.732191234	5.195739115	3.464316375
C 	2.59807053	6.060763043	6.062957594
C 	2.597613242	4.329427106	4.331642743
C 	0.8649682529	6.063296301	4.329292997
C 	0.864679002	4.331098435	6.061468505
C 	-0.00373387853	3.464782252	6.928410436
C 	3.775517705e-09	5.196152418	8.660851558
C 	1.727831984	3.45851183	8.665612633
C 	1.732285818	5.19459214	6.930666325
C 	2.598629035	6.061679313	9.527945265
C 	2.596251838	4.328406429	7.796685849
C 	0.8668906666	6.061571514	7.795717939
C 	0.8640822708	4.329869971	9.52892553
C 	0.001719479333	6.925943514	0.001448675767
C 	0.009541855875	8.680784975	1.715500471
C 	1.73325373	6.927760793	1.733877583
C 	1.716432953	8.675872	0.01222289447
C 	2.590611427	9.524362854	2.592642053
C 	2.593062887	7.79924208	0.8707095212
C 	0.8201691189	9.572135785	0.8220982064
C 	0.867941997	7.801693478	2.592641937
C 	0.001169528555	6.93214124	3.461138442
C 	0.0001834991037	8.659760441	5.197087106
C 	1.73308825	6.928496537	5.1960238
C 	1.733356107	8.658948757	3.46541277
C 	2.598375201	9.525555338	6.061551129
C 	2.598421015	7.79388396	4.330809569
C 	0.865677007	9.526627753	4.330526225
C 	0.8667496105	7.793929558	6.061551164
C 	0.003733885079	6.9275226	6.928410433
C 	0.02672983618	8.668987726	8.673251865
C 	1.734657407	6.928654068	8.662312803
C 	1.733313116	8.658991577	6.928085972
C 	2.598103018	9.523801886	9.536997964
C 	2.597645934	7.794658987	7.795822748
C 	0.8649131996	9.527391014	7.795113075
C 	0.8685027627	7.794201731	9.536997715
C 	3.466361336	-0.001719328592	0.001448681121
C 	3.463652717	1.730027793	1.734585634
C 	5.196152418	2.14101537e-09	1.733607268
C 	5.195540476	1.732653243	0.0004640422215
C 	6.061277327	2.597894733	2.598951841
C 	6.061388394	0.8663275924	0.8674123423
C 	4.329321317	2.596362188	0.8678724174
C 	4.329251993	0.864908151	2.598646957
C 	3.460163597	-0.001169542641	3.461138456
C 	3.461653119	1.731363636	5.19689458
C 	5.196152419	4.215751955e-09	5.194541545
C 	5.195739105	1.732191264	3.464316386
C 	6.060762967	2.598070642	6.062957604
C 	6.063296408	0.8649683488	4.329292928
C 	4.329427045	2.597613183	4.33164272
C 	4.331098489	0.8646788027	6.061468476
C 	3.46478246	-0.003733758409	6.928410258
C 	3.458511845	1.727831958	8.665612495
C 	5.196152418	3.766494668e-09	8.660851709
C 	5.194592132	1.732285791	6.93066633
C 	6.061679307	2.598629042	9.52794526
C 	6.061571656	0.8668907509	7.795718003
C 	4.328406434	2.596251879	7.796685917
C 	4.329870038	0.8640821926	9.528925549
C 	3.464387179	3.464387176	0.003583190528
C 	3.462800712	5.196289494	1.733032281
C 	5.19628944	3.462800763	1.73303237
C 	5.196152419	5.196152419	0.0004290742477
C 	6.062011415	6.062011516	2.598401973
C 	6.062360983	4.329943907	0.8661339415
C 	4.329943855	6.062360931	0.8661339415
C 	4.330293423	4.330293322	2.598401973
C 	3.462974304	3.462974319	3.464236428
C 	3.463370466	5.195396115	5.196756202
C 	5.195396113	3.463370477	5.196756368
C 	5.196152418	5.196152418	3.463935106
C 	6.062909626	6.062909728	6.063560825
C 	6.061303848	4.331001039	4.331573949
C 	4.33100099	6.061303799	4.331573949
C 	4.329395212	4.32939511	6.063560824
C 	3.461295996	3.461295986	6.93097085
C 	3.462925514	5.195137459	8.661036118
C 	5.195137415	3.462925452	8.66103619
C 	5.196152419	5.196152419	6.929249017
C 	6.061633606	6.061633654	9.528333906
C 	6.061458949	4.330845946	7.794805786
C 	4.330845889	6.061458892	7.794805786
C 	4.330671231	4.330671183	9.528333906
C 	3.461079244	6.931225592	0.0009062436743
C 	3.46454402	8.659051147	1.733877382
C 	5.196015398	6.929504091	1.73303237
C 	5.19676436	8.659651601	0.0004640413656
C 	6.063052844	9.527396711	2.598646957
C 	6.062983523	7.795942635	0.8678724178
C 	4.330916445	9.525977269	0.8674123446
C 	4.33102751	7.79441009	2.598951842
C 	3.464267125	6.928037718	3.464472162
C 	3.463808306	8.65921659	5.196023658
C 	5.196908724	6.928934378	5.196756369
C 	5.196565732	8.660113579	3.464316386
C 	6.06120635	9.527626059	6.061468478
C 	6.062877793	7.79469164	4.33164272
C 	4.32900843	9.527336509	4.329292928
C 	4.331541872	7.79423418	6.062957603
C 	3.463824204	6.928480684	6.929293366
C 	3.46365097	8.657647311	8.662312654
C 	5.197167422	6.929379403	8.66103619
C 	5.197712705	8.660019051	6.930666331
C 	6.062434801	9.528222667	9.52892555
C 	6.063898407	7.796052946	7.796685918
C 	4.330733184	9.525414109	7.795718003
C 	4.330625533	7.793675778	9.527945262
C 	6.925943518	0.001719332777	0.001448685601
C 	6.927760835	1.733253698	1.733877381
C 	8.680785002	0.009541828099	1.715500463
C 	8.675871893	1.716432846	0.01222289445
C 	9.524362855	2.590611351	2.592641943
C 	9.572135729	0.8201690638	0.8220982064
C 	7.799241933	2.59306274	0.8707095212
C 	7.801693402	0.8679419983	2.592642048
C 	6.932141255	0.001169551293	3.461138459
C 	6.928496549	1.733088252	5.196023659
C 	8.659760406	0.000183527289	5.197087247
C 	8.658948738	1.733356088	3.46541277
C 	9.525555248	2.598375261	6.061551165
C 	9.526627852	0.8656771069	4.330526225
C 	7.793883809	2.598420864	4.330809569
C 	7.793929618	0.866749521	6.061551128
C 	6.927522391	0.003733764889	6.928410254
C 	6.928653883	1.734657534	8.662312659
C 	8.668988612	0.02672763336	8.673252814
C 	8.658991733	1.733313272	6.928085972
C 	9.523802106	2.598103088	9.536997722
C 	9.527391671	0.864913856	7.795113075
C 	7.794658887	2.597645834	7.795822748
C 	7.794201801	0.8685029829	9.536997957
C 	6.931225611	3.461079263	0.0009062436632
C 	6.929504142	5.196015345	1.733032281
C 	8.659051116	3.464544061	1.733877584
C 	8.659651581	5.19676433	0.0004640810945
C 	9.527396591	6.063052958	2.598646928
C 	9.525977406	4.33091656	0.8674123073
C 	7.795942589	6.062983464	0.8678723425
C 	7.794410134	4.331027435	2.598951749
C 	6.92803773	3.464267137	3.464472162
C 	6.928934389	5.196908722	5.196756202
C 	8.659216592	3.463808318	5.196023799
C 	8.660113609	5.196565722	3.464316376
C 	9.527625859	6.061206405	6.061468506
C 	9.527336605	4.329008537	4.329292996
C 	7.794691581	6.062877732	4.331642743
C 	7.794234292	4.331541796	6.062957594
C 	6.928480651	3.463824171	6.929293366
C 	6.929379341	5.197167377	8.661036118
C 	8.657647438	3.463650786	8.662312798
C 	8.660019025	5.197712697	6.930666326
C 	9.528222589	6.062434869	9.528925531
C 	9.525414193	4.330733325	7.79571794
C 	7.796052987	6.063898411	7.79668585
C 	7.793675785	4.330625527	9.527945266
C 	6.927917676	6.92791768	0.003583195464
C 	6.928652139	8.662277046	1.734585631
C 	8.662277156	6.92865216	1.734585827
C 	8.675443929	8.67544349	0.0240165212
C 	9.531579052	9.531579105	2.595430836
C 	9.535394998	7.795558913	0.8714944275
C 	7.795558792	9.53539524	0.8714944871
C 	7.796336001	7.796335929	2.597280786
C 	6.92933055	6.929330535	3.464236428
C 	6.930651735	8.660941207	5.196894579
C 	8.66094115	6.930651746	5.196894732
C 	8.661179531	8.661179462	3.462311844
C 	9.527713018	9.527712991	6.062661505
C 	9.52727775	7.796306203	4.328627015
C 	7.796306071	9.527277687	4.328627052
C 	7.796682042	7.79668183	6.063920397
C 	6.931008857	6.931008868	6.930970849
C 	6.933793007	8.664472883	8.665612495
C 	8.664472857	6.933793022	8.665612632
C 	8.664813873	8.664813825	6.935113241
C 	9.403780914	9.403783492	9.414684941
C 	9.529218071	7.786053632	7.788074792
C 	7.786053842	9.529218326	7.788075131
C 	7.788553631	7.788553532	9.532331257
