216

C 	0	0	0
C 	0	1.73205081	1.73205081
C 	1.73205081	0	1.73205801
C 	1.73205081	1.73205081	0
C 	2.59807621	2.59807621	2.59807621
C 	2.59807621	0.8660254	0.8660254
C 	0.8660254	2.59807621	0.8660254
C 	0.8660254	0.8660254	2.59807621
C 	0	0	3.464101615
C 	0	1.73205081	5.196152425
C 	1.73205081	0	5.196159625
C 	1.73205081	1.73205081	3.464101615
C 	2.59807621	2.59807621	6.062177825
C 	2.59807621	0.8660254	4.330127015
C 	0.8660254	2.59807621	4.330127015
C 	0.8660254	0.8660254	6.062177825
C 	0	0	6.92820323
C 	0	1.73205081	8.66025404
C 	1.73205081	0	8.66026124
C 	1.73205081	1.73205081	6.92820323
C 	2.59807621	2.59807621	9.52627944
C 	2.59807621	0.8660254	7.79422863
C 	0.8660254	2.59807621	7.79422863
C 	0.8660254	0.8660254	9.52627944
C 	0	3.464101615	0
C 	0	5.196152425	1.73205081
C 	1.73205081	3.464101615	1.73205801
C 	1.73205081	5.196152425	0
C 	2.59807621	6.062177825	2.59807621
C 	2.59807621	4.330127015	0.8660254
C 	0.8660254	6.062177825	0.8660254
C 	0.8660254	4.330127015	2.59807621
C 	0	3.464101615	3.464101615
C 	0	5.196152425	5.196152425
C 	1.73205081	3.464101615	5.196159625
C 	1.73205081	5.196152425	3.464101615
C 	2.59807621	6.062177825	6.062177825
C 	2.59807621	4.330127015	4.330127015
C 	0.8660254	6.062177825	4.330127015
C 	0.8660254	4.330127015	6.062177825
C 	0	3.464101615	6.92820323
C 	0	5.196152425	8.66025404
C 	1.73205081	3.464101615	8.66026124
C 	1.73205081	5.196152425	6.92820323
C 	2.59807621	6.062177825	9.52627944
C 	2.59807621	4.330127015	7.79422863
C 	0.8660254	6.062177825	7.79422863
C 	0.8660254	4.330127015	9.52627944
C 	0	6.92820323	0
C 	0	8.66025404	1.73205081
C 	1.73205081	6.92820323	1.73205801
C 	1.73205081	8.66025404	0
C 	2.59807621	9.52627944	2.59807621
C 	2.59807621	7.79422863	0.8660254
C 	0.8660254	9.52627944	0.8660254
C 	0.8660254	7.79422863	2.59807621
C 	0	6.92820323	3.464101615
C 	0	8.66025404	5.196152425
C 	1.73205081	6.92820323	5.196159625
C 	1.73205081	8.66025404	3.464101615
C 	2.59807621	9.52627944	6.062177825
C 	2.59807621	7.79422863	4.330127015
C 	0.8660254	9.52627944	4.330127015
C 	0.8660254	7.79422863	6.062177825
C 	0	6.92820323	6.92820323
C 	0	8.66025404	8.66025404
C 	1.73205081	6.92820323	8.66026124
C 	1.73205081	8.66025404	6.92820323
C 	2.59807621	9.52627944	9.52627944
C 	2.59807621	7.79422863	7.79422863
C 	0.8660254	9.52627944	7.79422863
C 	0.8660254	7.79422863	9.52627944
C 	3.464101615	0	0
C 	3.464101615	1.73205081	1.73205081
C 	5.196152425	0	1.73205801
C 	5.196152425	1.73205081	0
C 	6.062177825	2.59807621	2.59807621
C 	6.062177825	0.8660254	0.8660254
C 	4.330127015	2.59807621	0.8660254
C 	4.330127015	0.8660254	2.59807621
C 	3.464101615	0	3.464101615
C 	3.464101615	1.73205081	5.196152425
C 	5.196152425	0	5.196159625
C 	5.196152425	1.73205081	3.464101615
C 	6.062177825	2.59807621	6.062177825
C 	6.062177825	0.8660254	4.330127015
C 	4.330127015	2.59807621	4.330127015
C 	4.330127015	0.8660254	6.062177825
C 	3.464101615	0	6.92820323
C 	3.464101615	1.73205081	8.66025404
C 	5.196152425	0	8.66026124
C 	5.196152425	1.73205081	6.92820323
C 	6.062177825	2.59807621	9.52627944
C 	6.062177825	0.8660254	7.79422863
C 	4.330127015	2.59807621	7.79422863
C 	4.330127015	0.8660254	9.52627944
C 	3.464101615	3.464101615	0
C 	3.464101615	5.196152425	1.73205081
C 	5.196152425	3.464101615	1.73205801
C 	5.196152425	5.196152425	0
C 	6.062177825	6.062177825	2.59807621
C 	6.062177825	4.330127015	0.8660254
C 	4.330127015	6.062177825	0.8660254
C 	4.330127015	4.330127015	2.59807621
C 	3.464101615	3.464101615	3.464101615
C 	3.464101615	5.196152425	5.196152425
C 	5.196152425	3.464101615	5.196159625
C 	5.196152425	5.196152425	3.464101615
C 	6.062177825	6.062177825	6.062177825
C 	6.062177825	4.330127015	4.330127015
C 	4.330127015	6.062177825	4.330127015
C 	4.330127015	4.330127015	6.062177825
C 	3.464101615	3.464101615	6.92820323
C 	3.464101615	5.196152425	8.66025404
C 	5.196152425	3.464101615	8.66026124
C 	5.196152425	5.196152425	6.92820323
C 	6.062177825	6.062177825	9.52627944
C 	6.062177825	4.330127015	7.79422863
C 	4.330127015	6.062177825	7.79422863
C 	4.330127015	4.330127015	9.52627944
C 	3.464101615	6.92820323	0
C 	3.464101615	8.66025404	1.73205081
C 	5.196152425	6.92820323	1.73205801
C 	5.196152425	8.66025404	0
C 	6.062177825	9.52627944	2.59807621
C 	6.062177825	7.79422863	0.8660254
C 	4.330127015	9.52627944	0.8660254
C 	4.330127015	7.79422863	2.59807621
C 	3.464101615	6.92820323	3.464101615
C 	3.464101615	8.66025404	5.196152425
C 	5.196152425	6.92820323	5.196159625
C 	5.196152425	8.66025404	3.464101615
C 	6.062177825	9.52627944	6.062177825
C 	6.062177825	7.79422863	4.330127015
C 	4.330127015	9.52627944	4.330127015
C 	4.330127015	7.79422863	6.062177825
C 	3.464101615	6.92820323	6.92820323
C 	3.464101615	8.66025404	8.66025404
C 	5.196152425	6.92820323	8.66026124
C 	5.196152425	8.66025404	6.92820323
C 	6.062177825	9.52627944	9.52627944
C 	6.062177825	7.79422863	7.79422863
C 	4.330127015	9.52627944	7.79422863
C 	4.330127015	7.79422863	9.52627944
C 	6.92820323	0	0
C 	6.92820323	1.73205081	1.73205081
C 	8.66025404	0	1.73205801
C 	8.66025404	1.73205081	0
C 	9.52627944	2.59807621	2.59807621
C 	9.52627944	0.8660254	0.8660254
C 	7.79422863	2.59807621	0.8660254
C 	7.79422863	0.8660254	2.59807621
C 	6.92820323	0	3.464101615
C 	6.92820323	1.73205081	5.196152425
C 	8.66025404	0	5.196159625
C 	8.66025404	1.73205081	3.464101615
C 	9.52627944	2.59807621	6.062177825
C 	9.52627944	0.8660254	4.330127015
C 	7.79422863	2.59807621	4.330127015
C 	7.79422863	0.8660254	6.062177825
C 	6.92820323	0	6.92820323
C 	6.92820323	1.73205081	8.66025404
C 	8.66025404	0	8.66026124
C 	8.66025404	1.73205081	6.92820323
C 	9.52627944	2.59807621	9.52627944
C 	9.52627944	0.8660254	7.79422863
C 	7.79422863	2.59807621	7.79422863
C 	7.79422863	0.8660254	9.52627944
C 	6.92820323	3.464101615	0
C 	6.92820323	5.196152425	1.73205081
C 	8.66025404	3.464101615	1.73205801
C 	8.66025404	5.196152425	0
C 	9.52627944	6.062177825	2.59807621
C 	9.52627944	4.330127015	0.8660254
