0.05	0
0.15	0
0.25	0
0.35	0
0.45	0
0.55	0
0.65	0
0.75	0
0.85	0
0.95	0
1.05	0.00175806
1.15	0.0928218
1.25	0.68227
1.35	1.53395
1.45	1.80167
1.55	1.43686
1.65	0.859316
1.75	0.435015
1.85	0.250884
1.95	0.19217
2.05	0.39265
2.15	0.792498
2.25	1.25044
2.35	1.60033
2.45	1.74963
2.55	1.69131
2.65	1.55383
2.75	1.36403
2.85	1.20221
2.95	1.04451
3.05	0.87643
3.15	0.68864
3.25	0.5896
3.35	0.585495
3.45	0.649373
3.55	0.752441
3.65	0.848487
3.75	0.908498
3.85	0.932355
3.95	0.989806
4.05	1.09787
4.15	1.20015
4.25	1.29915
4.35	1.28972
4.45	1.18839
4.55	1.0696
4.65	0.970336
4.75	0.926989
4.85	0.933845
4.95	0.984697
5.05	1.0346
5.15	1.05206
5.25	1.06771
5.35	1.03652
5.45	1.00048
5.55	0.92574
5.65	0.82046
5.75	0.733898
5.85	0.695788
5.95	0.736087
6.05	0.85585
6.15	1.03173
6.25	1.19067
6.35	1.31522
6.45	1.38171
6.55	1.34787
6.65	1.20719
6.75	1.01049
6.85	0.80922
6.95	1.2021
7.05	0.666023
7.15	0.725057
7.25	0.841879
7.35	0.952835
7.45	1.0209
7.55	1.04766
7.65	1.04289
7.75	1.02506
7.85	1.00812
7.95	0.981965
8.05	0.931398
8.15	0.89165
8.25	0.89159
8.35	0.928853
8.45	1.02022
8.55	1.14623
8.65	1.25621
8.75	1.28807
8.85	1.22873
8.95	1.10581
9.05	0.965869
9.15	0.850879
9.25	0.784194
9.35	0.781603
9.45	0.796497
9.55	0.812852
9.65	0.843549
9.75	1.41187
9.85	0.943563
9.95	1.00633
