0.05	0
0.15	0
0.25	0
0.35	0
0.45	0
0.55	0
0.65	0
0.75	0
0.85	0
0.95	0
1.05	0
1.15	0.00977072
1.25	0.264969
1.35	1.37875
1.45	2.27694
1.55	1.88246
1.65	0.989032
1.75	0.370122
1.85	0.10647
1.95	0.0354775
2.05	0.12748
2.15	0.493334
2.25	1.13165
2.35	1.75568
2.45	2.02374
2.55	1.87469
2.65	1.57913
2.75	1.42609
2.85	1.34612
2.95	1.14751
3.05	0.830855
3.15	0.56219
3.25	0.439016
3.35	0.466324
3.45	0.576776
3.55	0.759198
3.65	0.905518
3.75	0.951667
3.85	0.907213
3.95	0.893215
4.05	1.03384
4.15	1.25913
4.25	1.45237
4.35	1.45371
4.45	1.26737
4.55	1.01987
4.65	0.8364
4.75	0.795174
4.85	0.893441
4.95	1.03331
5.05	1.11289
5.15	1.10965
5.25	1.0728
5.35	1.04426
5.45	1.03459
5.55	0.965178
5.65	0.821836
5.75	0.649221
5.85	0.561433
5.95	0.611784
6.05	0.782109
6.15	1.00974
6.25	1.22131
6.35	1.41312
6.45	1.55976
6.55	1.55014
6.65	1.34586
6.75	1.00337
6.85	0.680483
6.95	1.02288
7.05	0.513637
7.15	0.659918
7.25	0.873707
7.35	1.03698
7.45	1.08639
7.55	1.04894
7.65	1.00663
7.75	1.03008
7.85	1.05024
7.95	1.01434
8.05	0.931476
8.15	0.862968
8.25	0.833517
8.35	0.860227
8.45	0.965121
8.55	1.14742
8.65	1.32808
8.75	1.4161
8.85	1.36397
8.95	1.16764
9.05	0.914221
9.15	0.737945
9.25	0.698368
9.35	0.755271
9.45	0.819165
9.55	0.819357
9.65	0.802269
9.75	1.36068
9.85	0.941986
9.95	1.05512
