0.05	0
0.15	0
0.25	0
0.35	0
0.45	0
0.55	0
0.65	0
0.75	0
0.85	0
0.95	0
1.05	0
1.15	0
1.25	0
1.35	0.0365142
1.45	3.82429
1.55	3.43227
1.65	0.0685839
1.75	0
1.85	0
1.95	0
2.05	0
2.15	0
2.25	0.0312675
2.35	1.57787
2.45	5.22414
2.55	1.40833
2.65	0.0511535
2.75	0.775135
2.85	3.30024
2.95	1.80667
3.05	0.117584
3.15	0.000781362
3.25	0.0101539
3.35	0.333738
3.45	1.14296
3.55	0.555577
3.65	0.38661
3.75	1.98763
3.85	1.07846
3.95	0.0566479
4.05	0.0699166
4.15	1.32594
4.25	3.15889
4.35	1.12938
4.45	1.48425
4.55	1.4343
4.65	0.179043
4.75	0.100625
4.85	0.963179
4.95	1.01576
5.05	1.34343
5.15	2.02951
5.25	0.396572
5.35	0.363354
5.45	1.78656
5.55	1.25247
5.65	0.889132
5.75	0.517027
5.85	0.0957735
5.95	0.411807
6.05	0.582976
6.15	1.45301
6.25	0.967913
6.35	0.514467
6.45	2.51616
6.55	2.31643
6.65	2.04002
6.75	0.714799
6.85	0.032702
6.95	0.584767
7.05	0.499101
7.15	0.407489
7.25	0.595674
7.35	1.76107
7.45	1.43309
7.55	0.943486
7.65	0.491633
7.75	1.07838
7.85	1.54164
7.95	0.988988
8.05	0.58063
8.15	1.03207
8.25	0.989914
8.35	0.487866
8.45	0.777641
8.55	1.23519
8.65	1.19215
8.75	1.25954
8.85	2.49372
8.95	1.51669
9.05	0.462109
9.15	0.114675
9.25	0.587488
9.35	0.623781
9.45	1.19171
9.55	1.29526
9.65	0.572334
9.75	0.661819
9.85	0.997729
9.95	1.3918
