-0.05	-1.59559
-0.046	-1.59714
-0.042	-1.59857
-0.038	-1.59986
-0.034	-1.60103
-0.03	-1.60207
-0.026	-1.60297
-0.022	-1.60375
-0.018	-1.6044
-0.014	-1.60492
-0.01	-1.6053
-0.006	-1.60556
-0.002	-1.60569
0.002	-1.60569
0.006	-1.60556
0.01	-1.6053
0.014	-1.60492
0.018	-1.6044
0.022	-1.60375
0.026	-1.60297
0.03	-1.60207
0.034	-1.60103
0.038	-1.59986
0.042	-1.59857
0.046	-1.59714
